# DEPRECATED: Inhalt wurde nach 'maengelmelder_konstanz.csv' verschoben.
# Bitte entferne / lösche diese Datei nach dem Commit, sie bleibt derzeit aus Kompatibilitätsgründen erhalten.

2206245,"2025-09-09","Das Schutzglas der Strassenlaterne Nr. 9 (bei der Bank) am Fuss-&-Radweg entlang des Egger Dorfbachs vom Tannenhof zur Bettengasse ist â€žheruntergefallenâ€œ (siehe Foto vom 2025.09.08 - 18:25).","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6778","9.1968","keine (autom. ermittelt: Sonnenbuehlstrasse 91, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2206245"	
2206115,"2025-09-08","Beim neuen Zubringer zum Bodenseeradweg fehlt noch die Haltelinie.So gibt es wieder Konflikte ueber die Vorfahrt des Bodenseeradwegs.Siehe auch Aliegen 3532 vom Juni 2020.An allen wesentlichen Zufahrten des Bodenseeradweges wurde diese Haltelinien angebracht, nur bei dieser Neuen wurde es bislang vergessen.(Auf die zusaetzlichen 'Vorfahrt beachten'-Schilder kann hier sicher verziaschtet werden.Diese sind auch bei den anderen markierten Stellen fuer Fahradfahrer (mit Helm) oberhalb des Sichtfeldes und wurden erst nach einigen Monaten entdeckt...)","Strassen, Fahrrad & Verkehr","Schilder unkenntlich","Stadtverwaltung","47.6759","9.1674","keine (autom. ermittelt: Weiherhofstrasse 18, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2206115"	
2206105,"2025-09-08","An der Ecke Bodenseeradweg-Zubringer Felix-Wankelstr. liegt seit einigen Tagen ein entsorgter Muellsack.(Also genau an der Ecke, welche seit Monaten auf etwas Rueckschnitt wartet damit mal auch mit z.B. Lastenrad wieder gefahrlos vom Zubringer auf den Bodenseeradweg einfahren kann, noch unbearbeitetes Anliegen Nr. 1929247 vom Mai 2025)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6801","9.1548","keine (autom. ermittelt: Winkelstrasse 30, 78467 Konstanz, Deutschland","https://konstanz-mitgestalten.de/bms/2206105"	
2205857,"2025-09-08","Strassenlaternen defekt Uebergang Bleicherstrasse 16","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6699","9.1572","keine (autom. ermittelt: Bleicherstrasse 16, 78467 Konstanz, Deutschland","https://konstanz-mitgestalten.de/bms/2205857"	
2205847,"2025-09-08","Mehrere Laternen defekt Uebergang(Adresssuche nach: Stromeyersdorfstrasse  , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6702","9.1579","Stromeyersdorfstrasse  , Konstanz (autom. ermittelt: Stromeyersdorfstrasse 18, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2205847"	
2205189,"2025-09-08","Im Haidelmoos sind bei 2 Hundekotmuelleimern die Kotbeutel leer.(Adresssuche nach:  , Konstanz)","Muell/Sauberkeit","Muelleimer ueberfuellt","Technische Betriebe","47.6815","9.1652",", Konstanz (autom. ermittelt: Rosmarinheideweg 13, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2205189"	
2205081,"2025-09-08","Der Spielplatz ist vermuellt.","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Technische Betriebe","47.6922","9.1502","keine (autom. ermittelt: Benedikt-Bauer-Strasse 27B, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2205081"	
2205009,"2025-09-08","Guten Tag,im Schulweg, Konstanz (vor HausNr. 2) wurde ein Pflanzenkuebel angefahren, an dem ein Verkehrsschild angebracht ist.Das Schild wurde dabei mit samt dem Kuebel verdreht und verschoben.  Schild ist fuer Verkehrsteilnehmer nicht mehr erkennbar.Bitte zurueck auf korrekten Platz stellen und wie gehabt Platz zum privaten Grundstueck (Bodenplatten vor Schaufenster) einhalten.Danke !!(Adresssuche nach: Schulweg 2, 78465 Konstanz , Konstanz)","Strassen, Fahrrad & Verkehr","Schilder unkenntlich","Stadtverwaltung","47.735","9.1159","Schulweg 2, 78465 Konstanz , Konstanz (autom. ermittelt: Schulweg 2, 78465 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2205009"	
2204437,"2025-09-08","Der Gullideckel bzw. Schachtdeckel der vor zwei Jahren neu gesetzt wurde ist locker. Wenn ein Fahrzeug darueber faehrt gibt es ein lautes knackendes Geraeusch.","Strassen, Fahrrad & Verkehr","Strassenschaeden","Technische Betriebe","47.6742","9.1823","keine (autom. ermittelt: Gottfried-Keller-Strasse 8b, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2204437"	
2204181,"2025-09-08","Sehr geehrte Damen und Herren, mir ist aufgefallen, dass die Behelfsampel bei der Baustelle am Schnetzttor von Autofahrern haeufig ignoriert wird. Nicht absichtlich, sondern weil sie offensichtlich uebersehen wird. Am Samstag gegen 9.00 Uhr hielt erst das 4. Fahrzeug nach Handzeichen der Fussgaenger. Der Fahrer war voellig ueberrascht. Heute, gleiche Uhrzeit, fuhr ein Fahrer weiter, obwohl die Ampel schon laenger auf 'Rot' stand. Auch er hatte sie wohl uebersehen. Vielleicht sollte man die Positionierung der Ampel korrigieren.(Adresssuche nach: bodanstrasse 41 Konstanz , Konstanz)","Strassen, Fahrrad & Verkehr","Ampel defekt","Assistenz Tiefbauamt","47.6583","9.171","bodanstrasse 41 Konstanz , Konstanz (autom. ermittelt: Bodanstrasse 41, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2204181"	
2203161,"2025-09-07","Der Fuss- und Radweg im Hockgraben, an der markierten Stelle eine wichtige und viel genutzte Verbindungsachse, ist dort seit Monaten ueberschwemmt und selbst die provisorische Bretterbruecke reicht bei weitem nicht mehr aus um trockenen Fusses rueberzukommen. Hier sollte dringend etwas getan werden und, sofern schon etwas getan wird, darueber schnellstmoeglich zB im Amtsblatt informiert werden.Vielen Dank.","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","Stadtverwaltung","47.6825","9.1912","keine (autom. ermittelt: M5MR+2F Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2203161"	
2203153,"2025-09-07","Lampe Nr. 2 und 4 defekt(Adresssuche nach:  , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6647","9.2038",", Konstanz (autom. ermittelt: Alpsteinweg 2, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2203153"	
2203143,"2025-09-07","Lampe Nr.15 defekt","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.676","9.2046","keine (autom. ermittelt: Peter-Thumb-Strasse 32, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2203143"	
2202481,"2025-09-07","Es liegen Planen und Abdeckfolien an mehreren Stellen in der Markgrafenstrasse. Wahrscheinlich wurden sie durch schlecht gesicherte Ladung von einem vorbeifahrendem Fahrzeug verloren.","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6713","9.1761","keine (autom. ermittelt: Markgrafenstrasse 14, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2202481"	
2202477,"2025-09-07","Es liegen Planen und Abdeckfolien an mehreren Stellen in der Markgrafenstrasse. Wahrscheinlich wurden sie durch schlecht gesicherte Ladung von einem vorbeifahrendem Fahrzeug verloren.","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.671","9.1769","keine (autom. ermittelt: Markgrafenstrasse 7, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2202477"	
2202467,"2025-09-07","Am Barockgarten hinter dem ALM sind 2 Strassenlaternen defekt","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6679","9.1788","keine (autom. ermittelt: Benediktinerpl. 5, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2202467"	
2202387,"2025-09-07","An der beschriebenen Oertlichkeit befindet sich im Wald (Art kleiner Parkplatz) eine Muelltonne. Neben dieser Muelltonne steht ein, zu einem Drittel mit einer unbekannten Fluessigkeit gefuellter Kanister. Dieser hat die Aufschrift 'UN3264 RATIONAL-Kesselsteinloeser'.(Adresssuche nach: , Konstanz , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.7367","9.136",", Konstanz , Konstanz (autom. ermittelt: Dingelsdorfer Str., 78465 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2202387"	
2202021,"2025-09-07","5 Fahrraeder unter den Bueschen","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6571","9.1732","keine (autom. ermittelt: Zogelmannstrasse 18, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2202021"	
2201951,"2025-09-07","Auf dem Tisch hinter der Bushaltestelle in der Markgrafenstrasse liegen die Muellreste von Menschen,  die leider zu d... oder zu faul waren,  diese in den Muelleimer an der Bushaltestelle zu werfen.","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.673","9.1703","keine (autom. ermittelt: Gottmannpl. 9, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2201951"	
2199979,"2025-09-05","Die Baenke sind langsam ein Sicherheitsrisiko. Vielleicht einfach mal wegraeumen oder entsorgen?","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Stadtverwaltung","47.6691","9.1778","keine (autom. ermittelt: Benediktinerpl. 1, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2199979"	
2199923,"2025-09-05","Die Laterne ist leider ausgefallen","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6799","9.1879","keine (autom. ermittelt: Sonnenbuehlstrasse 31, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2199923"	
2198431,"2025-09-05","Dauerhaftes lagern von verschiedenen Abfaellen von Haus 49 Untere Laube (Restaurant Dischinger) auf dem Gehweg bis hin zum Nachbargrundstueck 47","Muell/Sauberkeit","Illegaler Muell","Abteilung Oeffentliche Sicherheit und Gewerbewesen","47.6613","9.1722","keine (autom. ermittelt: Ob. Laube 49, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2198431"	
2195823,"2025-09-04","Altglascontainerbereich Gustav-Schwab-Strasse vermuellt und verdreckt.","Muell/Sauberkeit","Illegaler Muell","Stadtverwaltung","47.675","9.172","keine (autom. ermittelt: Gustav-Schwab-Strasse 11, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2195823"	
2195273,"2025-09-03","An der Ecke Europahaus, Rheingutstr. 40 wurde ein Strassenschild  aus der Verankerung gerissen und liegt jetzt flach auf dem Boden.","Strassen, Fahrrad & Verkehr","Schilder unkenntlich","Technische Betriebe","47.6676","9.1641","keine (autom. ermittelt: Hans-Breinlinger-Strasse 1, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2195273"	
2194585,"2025-09-03","Muell unter der Brueckenauffahrt und ein Fahrrad  das schon seit 2 wochen da steht. siehe Bielder(Adresssuche nach: Oberlohnstr 3 , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.674","9.1602","Oberlohnstr 3 , Konstanz (autom. ermittelt: Oberlohnstrasse 3, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2194585"	
2192909,"2025-09-02","3 Strassenlaternen defekt, leuchten nur noch schwach. Gegenueber Treffpunkt Petershausen","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.67","9.1787","keine (autom. ermittelt: Ernst-Baertschi-Weg 1, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2192909"	
2192905,"2025-09-02","Zwischen ALM und Wobak ist eine weitere Lampe nur noch ganz schwach","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6683","9.1779","keine (autom. ermittelt: Badgasse 3, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2192905"	
2192873,"2025-09-02","2 Laternen zwischen Musikschule und ALM leuchten sehr schwach","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6681","9.1783","keine (autom. ermittelt: Benediktinerpl. 6, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2192873"	
2192247,"2025-09-02","Strassenlaterne ist krumm, wurde wahrscheinlich angefahren.(Adresssuche nach: Egger Wiese 9 , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6928","9.1912","Egger Wiese 9 , Konstanz (autom. ermittelt: Egger Wiese 9, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2192247"	
2191967,"2025-09-02","Roter Kugelgrill, abgestellt zwischen den Baeumen","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.686","9.1759","keine (autom. ermittelt: M5PG+C9 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2191967"	
2191623,"2025-09-02","Gestern repariert, heute Nacht Regen, schon wieder kaputt!!","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6638","9.2053","keine (autom. ermittelt: Alpsteinweg 10B, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2191623"	
2190153,"2025-09-02","2 Strassenlaternen defekt","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6706","9.179","keine (autom. ermittelt: Pauline-Gutjahr-Weg 7, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2190153"	
2189961,"2025-09-01","Illegaler Muell","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6583","9.1726","keine (autom. ermittelt: Bruderturmgasse 8, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2189961"	
2189957,"2025-09-01","3 Fahrraeder stehen 1 Jahr dort...das rote 2 Jahre","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6566","9.173","keine (autom. ermittelt: Hueetlinstrasse 30, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2189957"	
2189871,"2025-09-01","im Wolfsried ist die Lampe 8 defekt.(Adresssuche nach: Wolfsried , Lampe 8 , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6921","9.1902","Wolfsried , Lampe 8 , Konstanz (autom. ermittelt: Wolfsried 16, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2189871"	
2189805,"2025-09-01","Es wurde mal wieder illegaler Sperrmuell aus dem Studentenwohnheim an die Strasse gestellt und es wird aktuell taeglich mehr","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6732","9.1797","keine (autom. ermittelt: Conradin-Kreutzer-Strasse 17, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2189805"	
2188611,"2025-09-01","Der Gehweg ist durch eine Baustelle gesperrt. Es gibt fuer Schulkinder keine andere Moeglichkeit als auf der Strasse zu laufen.(Adresssuche nach: Markgrafenstrasse 8 , Konstanz)","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","Baustellen","47.6712","9.1767","Markgrafenstrasse 8 , Konstanz (autom. ermittelt: Markgrafenstrasse 8, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2188611"	
2186991,"2025-08-31","Lampe Nr. 4 brennt nicht.Dorffriedhofsweg","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.7133","9.1709","keine (autom. ermittelt: Dorffriedhofsweg 8, 78465 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2186991"	
2186609,"2025-08-31","Abgemeldetes Fahrzeug steht wiederholt im oeffentlichen Raum.","Strassen, Fahrrad & Verkehr","Abgemeldete Fahrzeuge","Behrendt, Chrtistian","47.6781","9.184","keine (autom. ermittelt: Haldenweg 8, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2186609"	
2186215,"2025-08-31","Der Schotterweg ist stark ausgewaschen, V. a. Direkt neben Gullideckel gefaehrlich.(Adresssuche nach:  , Konstanz)","Strassen, Fahrrad & Verkehr","Radwege schadhaft","Technische Betriebe","47.678","9.1737",", Konstanz (autom. ermittelt: Wollmatinger Str. 56, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2186215"	
2186163,"2025-08-31","An der Einmuendung des Fuss-&-Radwegs entlang des Hockgrabens in die Kreuzung Sonnenbuehlstr./Mainaustr. lehnt ein Fahrrad ohne Hinterrad an dem Verkehrszeichen 254 (siehe Foto vom 2025.08.30 - 20:00).(Adresssuche nach: Sonnenbuehlstr. 98 , Konstanz)","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6757","9.1981","Sonnenbuehlstr. 98 , Konstanz (autom. ermittelt: Hermann-von-Vicari-Strasse 1C, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2186163"	
2186025,"2025-08-31","Alter Fernseher","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6607","9.1645","keine (autom. ermittelt: Zum Hussenstein 12, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2186025"	
2185807,"2025-08-31","In der Allemannenstrasse sowie der Hindenburgstrasse sind in den Beeten und an den Haeuserwaenden sehr viele Schrottfahrraeder abgestellt und/ oder abgeschlossen. Zum Teil wird das Durchkommen auf dem Fussgaengerweg erschwert. Wie koennen die Raeder entsorgt werden?","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6714","9.1723","keine (autom. ermittelt: Alemannenstrasse 1, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2185807"	
2185425,"2025-08-31","die Ampel auf der Seite vom Laubenhof funktioniert nicht wenn man drueckt","Strassen, Fahrrad & Verkehr","Ampel defekt","Meyer","47.6651","9.1737","keine (autom. ermittelt: Gartenstrasse 1, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2185425"	
2184813,"2025-08-30","Spielgeraet war defekt vor zwei Jahren und wurde nie ersetzt (Reifenschaukel/ wippe)","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Technische Betriebe","47.6843","9.1656","keine (autom. ermittelt: Sonnentauweg 39, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2184813"	
2184531,"2025-08-30","vermuellt","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6731","9.1701","keine (autom. ermittelt: Gottmannplatz, Konstanz, 78467 Konstanz","https://konstanz-mitgestalten.de/bms/2184531"	
2184393,"2025-08-30","Immer noch Dreck,nur in der Mitte noch nicht an den Raendern Sauerei! Bitte mit Wasser reinigen! Danke!","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6668","9.1794","keine (autom. ermittelt: Conrad-Groeber-Strasse 2, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2184393"	
2184277,"2025-08-30","Am  Fahrradbuegel  Richtung CafÃ© Blende /Costa del sol steht seit Wochen ein nicht verkehrstuechtiges Fahrrad(Adresssuche nach: CafÃ© Blende  , Konstanz)","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6645","9.1747","CafÃ© Blende  , Konstanz (autom. ermittelt: Gerichtsgasse 14, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2184277"	
2184117,"2025-08-30","Bei der Fussgaengerampfel funktioniert am Druecker die rote Lampe nicht, die im Normalfall anzeigt, dass man gedrueckt hat","Strassen, Fahrrad & Verkehr","Ampel defekt","Meyer","47.6666","9.1625","keine (autom. ermittelt: Gartenstrasse, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2184117"	
2183717,"2025-08-29","seit dem 26. August liegen nach der Abholung durch die EBK mehrere gelbe Saecke in der Konradigasse Ecke Niederburggasse. Es besteht die Gefahr, dass Ratten Maeuse und anderes Ungeziefer angelockt wird.Zudem wird die Feuerwehrzufahrt stark behindert.","Muell/Sauberkeit","Illegaler Muell","Stadtverwaltung","47.6659","9.1757","keine (autom. ermittelt: Konradigasse 31, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2183717"	
2181685,"2025-08-28","Strassenlaterne defekt bzw. ausser Betrieb","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.676","9.2078","keine (autom. ermittelt: Lindauer Str. 44, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2181685"	
2181577,"2025-08-28","Am Hoernle Spielplatz ist ein Seil stark ausgefranst, wobei die einzelnen spitzen Draehte bereits herauskommen. Die Drahtspitzen sind auf Hoehe der Kinder, was schnell Mal in Auge gehen kann.","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Technische Betriebe","47.6675","9.2162","keine (autom. ermittelt: Eichhornstrasse 89, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2181577"	
2181103,"2025-08-28","Die gesamte Reisstrasse sieht sehr schlimm aus, Pflanzenwuchs [...]","Pflanzenwuchs","Verkehrsbehindernder Heckenwuchs, Straeucher","Melanie Hemberger","47.6763","9.1547","keine (autom. ermittelt: Reisstrasse 6, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2181103"	
2180865,"2025-08-28","Die gesamte Reisstrasse sieht sehr schlimm aus, [...] illegal entsorgter Muell","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6763","9.1547","keine (autom. ermittelt: Reisstrasse 6, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2180865"	
2179621,"2025-08-28","Sichtung von japanischen Knoeterich, invasive Pflanzenart.","Pflanzenwuchs","Verkehrsbehindernder Heckenwuchs, Straeucher","Amt fuer Stadtplanung und Umwelt","47.6922","9.1365","keine (autom. ermittelt: Loewernweg 40, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2179621"	
2179045,"2025-08-27","Alle Strassenlaternen beim grossen Fahrradparkplatz sind seit Monaten ausser Betrieb ausserdem auch noch einige weitere auf der Marktstaette. Im Dunkeln sieht man kaum etwas und weniger Sicherheit fuer Fahrraeder.(Adresssuche nach: marktstaette , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6603","9.1767","marktstaette , Konstanz (autom. ermittelt: Marktstaette 1/F, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2179045"	
2177873,"2025-08-27","Vor dem Gebaeude Fritz-Arnold-Strasse 26 steht im Halteverbot ein silberner VW Passat ohne Nummernschilder mit einer Parkkralle am linken Vorderrad, dem Schmutz unter dem Fahrzeug zufolge locker schon mehrere Wochen..(Adresssuche nach: Fritz-Arnold-Strasse 26 , Konstanz)","Strassen, Fahrrad & Verkehr","Abgemeldete Fahrzeuge","Behrendt, Chrtistian","47.6719","9.1485","Fritz-Arnold-Strasse 26 , Konstanz (autom. ermittelt: Fritz-Arnold-Strasse 26, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2177873"	
2177853,"2025-08-27","Gegenueber dem Haus Rudolf-Diesel-Strasse steht am Strassenrand ein abgemelder weisser Daewoo ohne Nummernschilder. Der Laenderkennung zufolge stammt er aus der Ukraine, dem Pflanzenbiotop am Auto und dem Erhaltungszustand zufolge koennte er durchaus schon seit 2-3 Jahren hier stehen. Natuerlich ist es schwierig bis unmoeglich, hier den ehemaligen ukrainischen Halter ausfindig zu machen. Aber einfach stehen lassen kann man das Fahrzeug auch nicht.(Adresssuche nach: Rudolf-Diesel-Strasse 15 , Konstanz)","Strassen, Fahrrad & Verkehr","Abgemeldete Fahrzeuge","Behrendt, Chrtistian","47.6716","9.1518","Rudolf-Diesel-Strasse 15 , Konstanz (autom. ermittelt: Rudolf-Diesel-Strasse 15, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2177853"	
2177835,"2025-08-27","Vor Opelstrasse 4, an der Ecke Opelstrasse/Reisstrasse, steht ein abgemeldeter blauer Ford Fiesta, dessen TUeV schon im Maerz 2023 abgelaufen ist. Etwa so lange duerfte er dem Bewuchs und dem Muell zufolge schon an dieser Stelle stehen.(Adresssuche nach: Opelstrasse 4 , Konstanz)","Strassen, Fahrrad & Verkehr","Abgemeldete Fahrzeuge","Behrendt, Chrtistian","47.676","9.154","Opelstrasse 4 , Konstanz (autom. ermittelt: Opelstrasse 4, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2177835"	
2176307,"2025-08-26","Fahrrad liegt schon seit einer Woche am Weg","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6811","9.1919","keine (autom. ermittelt: Jacob-Burckhardt-Strasse 41, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2176307"	
2175689,"2025-08-26","Neuer muell","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.658","9.1744","keine (autom. ermittelt: Rosgartenstrasse 31, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2175689"	
2172959,"2025-08-25","Platz um Altglascontainer vermuellt(Adresssuche nach: Schwaketenbad , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Stadtverwaltung","47.6882","9.1597","Schwaketenbad , Konstanz (autom. ermittelt: Schwaketenstrasse 104, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2172959"	
2171987,"2025-08-25","Besen mitbringen","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6766","9.1483","keine (autom. ermittelt: Carl-Benz-Strasse 16, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2171987"	
2171847,"2025-08-25","Wenn man von der Therme aus am Ufer zum Hoernle geht laesst sich das Tor mit dem Euroschluessel nicht oeffnen, auch nicht von der Seite Hoernle Richtung Therme. Man kann also mit dem Rollstuhl nicht durch. Die Tuerklinke ist ebenfalls defekt.(Adresssuche nach:  , Konstanz)","Oeffentliche Orte/Ufer","Freizeitgelaende beschaedigt / verunreinigt","Stadtwerke Konstanz","47.678","9.1737",", Konstanz (autom. ermittelt: Wollmatinger Str. 56, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2171847"	
2170573,"2025-08-24","Tempo 30-Schild bei Bushaltestelle Jugendherberge stadtauswaerts ist aus dem Boden gerissen und liegt im Gras(Adresssuche nach: Mainaustrasse Bushaltestelle Jugendherberge , Konstanz)","Strassen, Fahrrad & Verkehr","Schilder unkenntlich","Technische Betriebe","47.6849","9.2005","Mainaustrasse Bushaltestelle Jugendherberge , Konstanz (autom. ermittelt: Jugendherberge, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2170573"	
2169887,"2025-08-24","Tiefe Schlagloecher von Schleyerweg 2 bis 12Sturzgefahr!!","Strassen, Fahrrad & Verkehr","Strassenschaeden","Technische Betriebe","47.6832","9.1614","keine (autom. ermittelt: Schleyerweg 2A, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2169887"	
2169821,"2025-08-24","Defektes Fahrrad auf Gruenflaeche. Liegt seit mindestens Freitag in diesem Bereich. Bis gestern noch auf dem Radweg.","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6737","9.184","keine (autom. ermittelt: Zaehringerpl. 15, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2169821"	
2169763,"2025-08-24","Unvollstaendiges Fahrrad vor dem Jobcenter","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6633","9.1775","keine (autom. ermittelt: Konzilstrasse 9, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2169763"	
2169703,"2025-08-24","Zwischen Alpsteinweg und Seeuferweg total durch Regen ausgespuelt","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","Technische Betriebe","47.6638","9.2058","keine (autom. ermittelt: Alpsteinweg 12, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/2169703"	
